Name,Team,Role,Matchday,Vote
CIGARINI, Cagliari, C, 13, 6.0
CIGARINI, Cagliari, C, 14, 6.0
CIGARINI, Cagliari, C, 15, 6.0
CIGARINI, Cagliari, C, 16, 6.0
CIGARINI, Cagliari, C, 17, 6.0
CIGARINI, Cagliari, C, 18, 5.5
CIGARINI, Cagliari, C, 19, 6.0
CIGARINI, Cagliari, C, 20, 5.0
CIGARINI, Cagliari, C, 21, 6.0
CIGARINI, Cagliari, C, 22, 5.0
CIGARINI, Cagliari, C, 23, 6.0
CIGARINI, Cagliari, C, 24, 6.5
CIGARINI, Cagliari, C, 25, 5.5
CIGARINI, Cagliari, C, 26, 6.0
CIGARINI, Cagliari, C, 27, 6.0
CIGARINI, Cagliari, C, 28, 6.0
CIGARINI, Cagliari, C, 29, 6.0
CIGARINI, Cagliari, C, 30, 5.0
CIGARINI, Cagliari, C, 31, 5.5
CIGARINI, Cagliari, C, 32, 7.5
CIGARINI, Cagliari, C, 33, 7.0
CIGARINI, Cagliari, C, 34, 5.0
CIGARINI, Cagliari, C, 35, 5.5
CIGARINI, Cagliari, C, 36, 5.5
CIGARINI, Cagliari, C, 37, 6.0
CIGARINI, Cagliari, C, 38, 6.0
CORIC, Roma, C, 1, 6.0
CORIC, Roma, C, 2, 6.0
CORIC, Roma, C, 3, 6.0
CORIC, Roma, C, 4, 6.0
CORIC, Roma, C, 5, 6.0
CORIC, Roma, C, 6, 6.0
CORIC, Roma, C, 7, 6.0
CORIC, Roma, C, 8, 6.0
CORIC, Roma, C, 9, 5.0
CORIC, Roma, C, 10, 6.0
CORIC, Roma, C, 11, 6.0
CORIC, Roma, C, 12, 6.0
CORIC, Roma, C, 13, 6.0
CORIC, Roma, C, 14, 6.0
CORIC, Roma, C, 15, 6.0
CORIC, Roma, C, 16, 6.0
CORIC, Roma, C, 17, 6.0
CORIC, Roma, C, 18, 6.0
CORIC, Roma, C, 19, 6.0
CORIC, Roma, C, 20, 6.0
CORIC, Roma, C, 21, 6.0
CORIC, Roma, C, 22, 6.0
CORIC, Roma, C, 23, 6.0
CORIC, Roma, C, 24, 6.0
CORIC, Roma, C, 25, 6.0
CORIC, Roma, C, 26, 6.0
CORIC, Roma, C, 27, 6.0
CORIC, Roma, C, 28, 6.0
CORIC, Roma, C, 29, 6.0
CORIC, Roma, C, 30, 6.0
CORIC, Roma, C, 31, 6.0
CORIC, Roma, C, 32, 6.0
CORIC, Roma, C, 33, 6.0
CORIC, Roma, C, 34, 6.0
CORIC, Roma, C, 35, 6.0
CORIC, Roma, C, 36, 6.0
CORIC, Roma, C, 37, 6.0
CORIC, Roma, C, 38, 6.0
CORREA, Lazio, C, 1, 6.0
CORREA, Lazio, C, 2, 5.5
CORREA, Lazio, C, 3, 6.0
CORREA, Lazio, C, 4, 6.0
CORREA, Lazio, C, 5, 5.5
CORREA, Lazio, C, 6, 10.0
CORREA, Lazio, C, 7, 5.5
CORREA, Lazio, C, 8, 5.5
CORREA, Lazio, C, 9, 10.0
CORREA, Lazio, C, 10, 6.0
CORREA, Lazio, C, 11, 6.0
CORREA, Lazio, C, 12, 5.5
CORREA, Lazio, C, 13, 10.0
CORREA, Lazio, C, 14, 7.0
CORREA, Lazio, C, 15, 6.0
CORREA, Lazio, C, 16, 6.5
CORREA, Lazio, C, 17, 6.5
CORREA, Lazio, C, 18, 6.0
CORREA, Lazio, C, 19, 5.0
CORREA, Lazio, C, 20, 7.5
CORREA, Lazio, C, 21, 6.5
CORREA, Lazio, C, 22, 6.0
CORREA, Lazio, C, 23, 6.5
CORREA, Lazio, C, 24, 5.5
CORREA, Lazio, C, 25, 6.0
CORREA, Lazio, C, 26, 8.5
CORREA, Lazio, C, 27, 7.5
CORREA, Lazio, C, 28, 7.0
CORREA, Lazio, C, 29, 6.5
CORREA, Lazio, C, 30, 6.0
CORREA, Lazio, C, 31, 6.0
CORREA, Lazio, C, 32, 6.5
CORREA, Lazio, C, 33, 5.5
CORREA, Lazio, C, 34, 7.0
CORREA, Lazio, C, 35, 4.5
CORREA, Lazio, C, 36, 10.0
CORREA, Lazio, C, 37, 9.5
CORREA, Lazio, C, 38, 6.0
COULIBALY, Udinese, C, 1, 6.0
COULIBALY, Udinese, C, 2, 6.0
COULIBALY, Udinese, C, 3, 6.0
COULIBALY, Udinese, C, 4, 6.0
COULIBALY, Udinese, C, 5, 6.0
COULIBALY, Udinese, C, 6, 6.0
COULIBALY, Udinese, C, 7, 6.0
COULIBALY, Udinese, C, 8, 6.0
COULIBALY, Udinese, C, 9, 6.0
COULIBALY, Udinese, C, 10, 6.0
COULIBALY, Udinese, C, 11, 6.0
COULIBALY, Udinese, C, 12, 6.0
COULIBALY, Udinese, C, 13, 6.0
COULIBALY, Udinese, C, 14, 6.0
COULIBALY, Udinese, C, 15, 6.0
COULIBALY, Udinese, C, 16, 6.0
COULIBALY, Udinese, C, 17, 6.0
COULIBALY, Udinese, C, 18, 6.0
COULIBALY, Udinese, C, 19, 6.0
COULIBALY, Udinese, C, 20, 6.0
COULIBALY, Udinese, C, 21, 6.0
COULIBALY, Udinese, C, 22, 6.0
COULIBALY, Udinese, C, 23, 6.0
COULIBALY, Udinese, C, 24, 6.0
COULIBALY, Udinese, C, 25, 6.0
COULIBALY, Udinese, C, 26, 6.0
COULIBALY, Udinese, C, 27, 6.0
COULIBALY, Udinese, C, 28, 6.0
COULIBALY, Udinese, C, 29, 6.0
COULIBALY, Udinese, C, 30, 6.0
COULIBALY, Udinese, C, 31, 6.0
COULIBALY, Udinese, C, 32, 6.0
COULIBALY, Udinese, C, 33, 6.0
COULIBALY, Udinese, C, 34, 6.0
COULIBALY, Udinese, C, 35, 6.0
COULIBALY, Udinese, C, 36, 6.0
COULIBALY, Udinese, C, 37, 6.0
COULIBALY, Udinese, C, 38, 6.0
CRISETIG, Frosinone, C, 1, 6.0
CRISETIG, Frosinone, C, 2, 5.5
CRISETIG, Frosinone, C, 3, 6.0
CRISETIG, Frosinone, C, 4, 6.0
CRISETIG, Frosinone, C, 5, 5.5
CRISETIG, Frosinone, C, 6, 5.5
CRISETIG, Frosinone, C, 7, 6.0
CRISETIG, Frosinone, C, 8, 6.0
CRISETIG, Frosinone, C, 9, 6.0
CRISETIG, Frosinone, C, 10, 6.0
CRISETIG, Frosinone, C, 11, 6.0
CRISETIG, Frosinone, C, 12, 6.0
CRISETIG, Frosinone, C, 13, 5.0
CRISETIG, Frosinone, C, 14, 6.0
CRISETIG, Frosinone, C, 15, 6.0
CRISETIG, Frosinone, C, 16, 6.0
CRISETIG, Frosinone, C, 17, 6.0
CRISETIG, Frosinone, C, 18, 5.0
CRISETIG, Frosinone, C, 19, 5.5
CRISETIG, Frosinone, C, 20, 6.0
CRISETIG, Frosinone, C, 21, 6.0
CRISETIG, Frosinone, C, 22, 6.0
CRISETIG, Frosinone, C, 23, 6.0
CRISETIG, Frosinone, C, 24, 6.0
CRISETIG, Frosinone, C, 25, 6.0
CRISETIG, Frosinone, C, 26, 6.0
CRISETIG, Frosinone, C, 27, 6.0
CRISETIG, Frosinone, C, 28, 6.0
CRISETIG, Frosinone, C, 29, 6.0
CRISETIG, Frosinone, C, 30, 6.0
CRISETIG, Frosinone, C, 31, 6.0
CRISETIG, Frosinone, C, 32, 6.0
CRISETIG, Frosinone, C, 33, 6.0
CRISETIG, Frosinone, C, 34, 6.0
CRISETIG, Frosinone, C, 35, 6.0
CRISETIG, Frosinone, C, 36, 6.0
CRISETIG, Frosinone, C, 37, 6.0
CRISETIG, Frosinone, C, 38, 6.0
CRISTANTE, Roma, C, 1, 6.0
CRISTANTE, Roma, C, 2, 5.5
CRISTANTE, Roma, C, 3, 5.0
CRISTANTE, Roma, C, 4, 9.5
CRISTANTE, Roma, C, 5, 4.5
CRISTANTE, Roma, C, 6, 6.0
CRISTANTE, Roma, C, 7, 6.0
CRISTANTE, Roma, C, 8, 6.0
CRISTANTE, Roma, C, 9, 4.5
CRISTANTE, Roma, C, 10, 5.5
CRISTANTE, Roma, C, 11, 5.5
CRISTANTE, Roma, C, 12, 7.5
CRISTANTE, Roma, C, 13, 5.5
CRISTANTE, Roma, C, 14, 6.5
CRISTANTE, Roma, C, 15, 8.5
CRISTANTE, Roma, C, 16, 10.0
CRISTANTE, Roma, C, 17, 6.5
CRISTANTE, Roma, C, 18, 8.0
CRISTANTE, Roma, C, 19, 9.5
CRISTANTE, Roma, C, 20, 6.0
CRISTANTE, Roma, C, 21, 5.5
CRISTANTE, Roma, C, 22, 6.0
CRISTANTE, Roma, C, 23, 6.0
CRISTANTE, Roma, C, 24, 5.0
CRISTANTE, Roma, C, 25, 5.5
CRISTANTE, Roma, C, 26, 5.0
CRISTANTE, Roma, C, 27, 5.5
CRISTANTE, Roma, C, 28, 4.5
CRISTANTE, Roma, C, 29, 4.5
CRISTANTE, Roma, C, 30, 5.5
CRISTANTE, Roma, C, 31, 6.5
CRISTANTE, Roma, C, 32, 6.5
CRISTANTE, Roma, C, 33, 5.0
CRISTANTE, Roma, C, 34, 6.0
CRISTANTE, Roma, C, 35, 5.5
CRISTANTE, Roma, C, 36, 6.5
CRISTANTE, Roma, C, 37, 6.0
CRISTANTE, Roma, C, 38, 6.0
CUADRADO, Juventus, C, 1, 6.0
CUADRADO, Juventus, C, 2, 6.0
CUADRADO, Juventus, C, 3, 5.5
CUADRADO, Juventus, C, 4, 6.0
CUADRADO, Juventus, C, 5, 5.0
CUADRADO, Juventus, C, 6, 5.5
CUADRADO, Juventus, C, 7, 6.0
CUADRADO, Juventus, C, 8, 6.0
CUADRADO, Juventus, C, 9, 6.0
CUADRADO, Juventus, C, 10, 5.5
CUADRADO, Juventus, C, 11, 9.5
CUADRADO, Juventus, C, 12, 6.0
CUADRADO, Juventus, C, 13, 6.0
CUADRADO, Juventus, C, 14, 7.0
CUADRADO, Juventus, C, 15, 6.0
CUADRADO, Juventus, C, 16, 6.0
CUADRADO, Juventus, C, 17, 6.0
CUADRADO, Juventus, C, 18, 6.0
CUADRADO, Juventus, C, 19, 6.0
CUADRADO, Juventus, C, 20, 6.0
CUADRADO, Juventus, C, 21, 6.0
CUADRADO, Juventus, C, 22, 6.0
CUADRADO, Juventus, C, 23, 6.0
CUADRADO, Juventus, C, 24, 6.0
CUADRADO, Juventus, C, 25, 6.0
CUADRADO, Juventus, C, 26, 6.0
CUADRADO, Juventus, C, 27, 6.0
CUADRADO, Juventus, C, 28, 6.0
CUADRADO, Juventus, C, 29, 6.0
CUADRADO, Juventus, C, 30, 6.0
CUADRADO, Juventus, C, 31, 6.0
CUADRADO, Juventus, C, 32, 6.0
CUADRADO, Juventus, C, 33, 5.5
CUADRADO, Juventus, C, 34, 5.0
CUADRADO, Juventus, C, 35, 5.0
CUADRADO, Juventus, C, 36, 5.5
CUADRADO, Juventus, C, 37, 6.5
CUADRADO, Juventus, C, 38, 5.5
DABO, Fiorentina, C, 1, 6.0
DABO, Fiorentina, C, 2, 6.0
DABO, Fiorentina, C, 3, 6.0
DABO, Fiorentina, C, 4, 5.0
DABO, Fiorentina, C, 5, 6.0
DABO, Fiorentina, C, 6, 6.0
DABO, Fiorentina, C, 7, 6.0
DABO, Fiorentina, C, 8, 6.0
DABO, Fiorentina, C, 9, 6.0
DABO, Fiorentina, C, 10, 6.0
DABO, Fiorentina, C, 11, 5.5
DABO, Fiorentina, C, 12, 6.0
DABO, Fiorentina, C, 13, 6.0
DABO, Fiorentina, C, 14, 6.0
DABO, Fiorentina, C, 15, 6.0
DABO, Fiorentina, C, 16, 9.5
DABO, Fiorentina, C, 17, 6.0
DABO, Fiorentina, C, 18, 6.0
DABO, Fiorentina, C, 19, 6.0
DABO, Fiorentina, C, 20, 6.0
DABO, Fiorentina, C, 21, 7.0
DABO, Fiorentina, C, 22, 6.0
DABO, Fiorentina, C, 23, 5.0
DABO, Fiorentina, C, 24, 6.0
DABO, Fiorentina, C, 25, 5.5
DABO, Fiorentina, C, 26, 5.5
DABO, Fiorentina, C, 27, 6.0
DABO, Fiorentina, C, 28, 5.5
DABO, Fiorentina, C, 29, 6.0
DABO, Fiorentina, C, 30, 6.5
DABO, Fiorentina, C, 31, 4.5
DABO, Fiorentina, C, 32, 6.0
DABO, Fiorentina, C, 33, 6.0
DABO, Fiorentina, C, 34, 5.0
DABO, Fiorentina, C, 35, 6.0
DABO, Fiorentina, C, 36, 5.0
DABO, Fiorentina, C, 37, 5.5
DABO, Fiorentina, C, 38, 6.0
D'ALESSANDRO, Udinese, C, 1, 6.0
D'ALESSANDRO, Udinese, C, 2, 6.0
D'ALESSANDRO, Udinese, C, 3, 6.0
D'ALESSANDRO, Udinese, C, 4, 6.0
D'ALESSANDRO, Udinese, C, 5, 6.0
D'ALESSANDRO, Udinese, C, 6, 6.0
D'ALESSANDRO, Udinese, C, 7, 6.0
D'ALESSANDRO, Udinese, C, 8, 6.0
D'ALESSANDRO, Udinese, C, 9, 6.0
D'ALESSANDRO, Udinese, C, 10, 6.0
D'ALESSANDRO, Udinese, C, 11, 6.0
D'ALESSANDRO, Udinese, C, 12, 6.0
D'ALESSANDRO, Udinese, C, 13, 6.0
D'ALESSANDRO, Udinese, C, 14, 6.0
D'ALESSANDRO, Udinese, C, 15, 6.0
D'ALESSANDRO, Udinese, C, 16, 6.0
D'ALESSANDRO, Udinese, C, 17, 6.0
D'ALESSANDRO, Udinese, C, 18, 6.0
D'ALESSANDRO, Udinese, C, 19, 6.0
D'ALESSANDRO, Udinese, C, 20, 6.0
D'ALESSANDRO, Udinese, C, 21, 6.0
D'ALESSANDRO, Udinese, C, 22, 6.0
D'ALESSANDRO, Udinese, C, 23, 6.0
D'ALESSANDRO, Udinese, C, 24, 6.0
D'ALESSANDRO, Udinese, C, 25, 6.0
D'ALESSANDRO, Udinese, C, 26, 6.0
D'ALESSANDRO, Udinese, C, 27, 6.0
D'ALESSANDRO, Udinese, C, 28, 6.0
D'ALESSANDRO, Udinese, C, 29, 6.0
D'ALESSANDRO, Udinese, C, 30, 6.0
D'ALESSANDRO, Udinese, C, 31, 6.0
D'ALESSANDRO, Udinese, C, 32, 6.0
D'ALESSANDRO, Udinese, C, 33, 6.0
D'ALESSANDRO, Udinese, C, 34, 6.0
D'ALESSANDRO, Udinese, C, 35, 6.0
D'ALESSANDRO, Udinese, C, 36, 6.0
D'ALESSANDRO, Udinese, C, 37, 6.0
D'ALESSANDRO, Udinese, C, 38, 6.0
DE PAUL, Udinese, C, 1, 9.5
DE PAUL, Udinese, C, 2, 10.0
DE PAUL, Udinese, C, 3, 6.0
DE PAUL, Udinese, C, 4, 9.5
DE PAUL, Udinese, C, 5, 12.0
DE PAUL, Udinese, C, 6, 6.0
DE PAUL, Udinese, C, 7, 6.0
DE PAUL, Udinese, C, 8, 4.5
DE PAUL, Udinese, C, 9, 7.0
DE PAUL, Udinese, C, 10, 11.0
DE PAUL, Udinese, C, 11, 5.5
DE PAUL, Udinese, C, 12, 2.5
DE PAUL, Udinese, C, 13, 9.5
DE PAUL, Udinese, C, 14, 5.0
DE PAUL, Udinese, C, 15, 5.0
DE PAUL, Udinese, C, 16, 6.0
DE PAUL, Udinese, C, 17, 5.5
DE PAUL, Udinese, C, 18, 6.0
DE PAUL, Udinese, C, 19, 6.0
DE PAUL, Udinese, C, 20, 5.5
DE PAUL, Udinese, C, 21, 4.5
DE PAUL, Udinese, C, 22, 5.0
DE PAUL, Udinese, C, 23, 1.5
DE PAUL, Udinese, C, 24, 5.5
DE PAUL, Udinese, C, 25, 2.0
DE PAUL, Udinese, C, 26, 10.0
DE PAUL, Udinese, C, 27, 6.5
DE PAUL, Udinese, C, 28, 5.5
DE PAUL, Udinese, C, 29, 6.5
DE PAUL, Udinese, C, 30, 6.0
DE PAUL, Udinese, C, 31, 13.0
DE PAUL, Udinese, C, 32, 6.5
DE PAUL, Udinese, C, 33, 5.0
DE PAUL, Udinese, C, 34, 6.5
DE PAUL, Udinese, C, 35, 7.0
DE PAUL, Udinese, C, 36, 8.0
DE PAUL, Udinese, C, 37, 9.5
DE PAUL, Udinese, C, 38, 6.0
DE ROON, Atalanta, C, 1, 6.5
DE ROON, Atalanta, C, 2, 5.5
DE ROON, Atalanta, C, 3, 5.5
DE ROON, Atalanta, C, 4, 4.5
DE ROON, Atalanta, C, 5, 6.0
DE ROON, Atalanta, C, 6, 5.5
DE ROON, Atalanta, C, 7, 5.5
DE ROON, Atalanta, C, 8, 5.5
DE ROON, Atalanta, C, 9, 10.0
DE ROON, Atalanta, C, 10, 6.5
DE ROON, Atalanta, C, 11, 6.5
DE ROON, Atalanta, C, 12, 6.5
DE ROON, Atalanta, C, 13, 5.5
DE ROON, Atalanta, C, 14, 6.0
DE ROON, Atalanta, C, 15, 7.0
DE ROON, Atalanta, C, 16, 7.0
DE ROON, Atalanta, C, 17, 6.0
DE ROON, Atalanta, C, 18, 6.0
DE ROON, Atalanta, C, 19, 6.0
DE ROON, Atalanta, C, 20, 6.0
DE ROON, Atalanta, C, 21, 6.5
DE ROON, Atalanta, C, 22, 6.0
DE ROON, Atalanta, C, 23, 6.5
DE ROON, Atalanta, C, 24, 5.5
DE ROON, Atalanta, C, 25, 6.0
DE ROON, Atalanta, C, 26, 5.0
DE ROON, Atalanta, C, 27, 6.5
DE ROON, Atalanta, C, 28, 5.5
DE ROON, Atalanta, C, 29, 6.0
DE ROON, Atalanta, C, 30, 7.0
DE ROON, Atalanta, C, 31, 6.0
DE ROON, Atalanta, C, 32, 6.5
DE ROON, Atalanta, C, 33, 6.5
DE ROON, Atalanta, C, 34, 10.5
DE ROON, Atalanta, C, 35, 7.0
DE ROON, Atalanta, C, 36, 8.0
DE ROON, Atalanta, C, 37, 6.0
DE ROON, Atalanta, C, 38, 6.0
DE ROSSI, Roma, C, 1, 6.0
DE ROSSI, Roma, C, 2, 6.0
DE ROSSI, Roma, C, 3, 5.0
DE ROSSI, Roma, C, 4, 5.0
DE ROSSI, Roma, C, 5, 5.0
DE ROSSI, Roma, C, 6, 6.5
DE ROSSI, Roma, C, 7, 6.0
DE ROSSI, Roma, C, 8, 6.0
DE ROSSI, Roma, C, 9, 6.0
DE ROSSI, Roma, C, 10, 6.5
DE ROSSI, Roma, C, 11, 6.0
DE ROSSI, Roma, C, 12, 6.0
DE ROSSI, Roma, C, 13, 6.0
DE ROSSI, Roma, C, 14, 6.0
DE ROSSI, Roma, C, 15, 6.0
DE ROSSI, Roma, C, 16, 6.0
DE ROSSI, Roma, C, 17, 6.0
DE ROSSI, Roma, C, 18, 6.0
DE ROSSI, Roma, C, 19, 6.0
DE ROSSI, Roma, C, 20, 6.0
DE ROSSI, Roma, C, 21, 6.0
DE ROSSI, Roma, C, 22, 6.5
DE ROSSI, Roma, C, 23, 6.0
DE ROSSI, Roma, C, 24, 7.5
DE ROSSI, Roma, C, 25, 6.0
DE ROSSI, Roma, C, 26, 5.0
DE ROSSI, Roma, C, 27, 6.0
DE ROSSI, Roma, C, 28, 6.0
DE ROSSI, Roma, C, 29, 4.0
DE ROSSI, Roma, C, 30, 6.0
DE ROSSI, Roma, C, 31, 10.0
DE ROSSI, Roma, C, 32, 6.0
DE ROSSI, Roma, C, 33, 6.0
DE ROSSI, Roma, C, 34, 6.0
DE ROSSI, Roma, C, 35, 6.0
DE ROSSI, Roma, C, 36, 6.0
DE ROSSI, Roma, C, 37, 6.0
DE ROSSI, Roma, C, 38, 6.5
DEIOLA, Parma, C, 1, 6.0
DEIOLA, Parma, C, 2, 6.0
DEIOLA, Parma, C, 3, 5.5
DEIOLA, Parma, C, 4, 6.0
DEIOLA, Parma, C, 5, 6.0
DEIOLA, Parma, C, 6, 5.0
DEIOLA, Parma, C, 7, 6.0
DEIOLA, Parma, C, 8, 6.0
DEIOLA, Parma, C, 9, 6.0
DEIOLA, Parma, C, 10, 6.0
DEIOLA, Parma, C, 11, 6.0
DEIOLA, Parma, C, 12, 6.0
DEIOLA, Parma, C, 13, 6.0
DEIOLA, Parma, C, 14, 6.0
DEIOLA, Parma, C, 15, 6.0
DEIOLA, Parma, C, 16, 6.0
DEIOLA, Parma, C, 17, 6.0
DEIOLA, Parma, C, 18, 6.5
DEIOLA, Parma, C, 19, 6.0
DEIOLA, Parma, C, 20, 6.0
DEIOLA, Parma, C, 21, 6.0
DEIOLA, Parma, C, 22, 5.5
DEIOLA, Parma, C, 23, 5.0
DEIOLA, Parma, C, 24, 5.0
DEIOLA, Parma, C, 25, 4.5
DEIOLA, Parma, C, 26, 6.0
DEIOLA, Parma, C, 27, 6.0
DEIOLA, Parma, C, 28, 6.0
DEIOLA, Parma, C, 29, 6.0
DEIOLA, Parma, C, 30, 6.0
DEIOLA, Parma, C, 31, 6.0
DEIOLA, Parma, C, 32, 6.0
DEIOLA, Parma, C, 33, 6.0
DEIOLA, Parma, C, 34, 5.0
DEIOLA, Parma, C, 35, 6.0
DEIOLA, Parma, C, 36, 5.5
DEIOLA, Parma, C, 37, 6.0
DEIOLA, Parma, C, 38, 6.0
DEPAOLI, Chievo, C, 1, 6.0
DEPAOLI, Chievo, C, 2, 4.5
DEPAOLI, Chievo, C, 3, 6.0
DEPAOLI, Chievo, C, 4, 6.0
DEPAOLI, Chievo, C, 5, 6.0
DEPAOLI, Chievo, C, 6, 6.0
DEPAOLI, Chievo, C, 7, 5.5
DEPAOLI, Chievo, C, 8, 6.5
DEPAOLI, Chievo, C, 9, 4.0
DEPAOLI, Chievo, C, 10, 7.0
DEPAOLI, Chievo, C, 11, 5.0
DEPAOLI, Chievo, C, 12, 6.5
DEPAOLI, Chievo, C, 13, 6.5
DEPAOLI, Chievo, C, 14, 5.5
DEPAOLI, Chievo, C, 15, 4.0
DEPAOLI, Chievo, C, 16, 6.0
DEPAOLI, Chievo, C, 17, 5.5
DEPAOLI, Chievo, C, 18, 6.0
DEPAOLI, Chievo, C, 19, 6.5
DEPAOLI, Chievo, C, 20, 5.0
DEPAOLI, Chievo, C, 21, 8.5
DEPAOLI, Chievo, C, 22, 6.0
DEPAOLI, Chievo, C, 23, 5.5
DEPAOLI, Chievo, C, 24, 5.5
DEPAOLI, Chievo, C, 25, 6.0
DEPAOLI, Chievo, C, 26, 6.5
DEPAOLI, Chievo, C, 27, 6.0
DEPAOLI, Chievo, C, 28, 5.5
DEPAOLI, Chievo, C, 29, 3.0
DEPAOLI, Chievo, C, 30, 6.0
DEPAOLI, Chievo, C, 31, 5.0
DEPAOLI, Chievo, C, 32, 6.0
DEPAOLI, Chievo, C, 33, 7.5
DEPAOLI, Chievo, C, 34, 6.0
DEPAOLI, Chievo, C, 35, 5.0
DEPAOLI, Chievo, C, 36, 5.0
DEPAOLI, Chievo, C, 37, 5.5
DEPAOLI, Chievo, C, 38, 5.5
DESSENA, Cagliari, C, 1, 6.0
DESSENA, Cagliari, C, 2, 6.5
DESSENA, Cagliari, C, 3, 5.5
DESSENA, Cagliari, C, 4, 6.0
DESSENA, Cagliari, C, 5, 6.0
DESSENA, Cagliari, C, 6, 6.0
DESSENA, Cagliari, C, 7, 4.0
DESSENA, Cagliari, C, 8, 5.5
DESSENA, Cagliari, C, 9, 6.0
DESSENA, Cagliari, C, 10, 6.0
DESSENA, Cagliari, C, 11, 6.0
DESSENA, Cagliari, C, 12, 6.0
DESSENA, Cagliari, C, 13, 6.0
DESSENA, Cagliari, C, 14, 6.0
DESSENA, Cagliari, C, 15, 6.0
DESSENA, Cagliari, C, 16, 6.0
DESSENA, Cagliari, C, 17, 6.0
DESSENA, Cagliari, C, 18, 6.0
DESSENA, Cagliari, C, 19, 6.0
DESSENA, Cagliari, C, 20, 6.0
DESSENA, Cagliari, C, 21, 6.0
DESSENA, Cagliari, C, 22, 6.0
DESSENA, Cagliari, C, 23, 6.0
DESSENA, Cagliari, C, 24, 6.0
DESSENA, Cagliari, C, 25, 6.0
DESSENA, Cagliari, C, 26, 6.0
DESSENA, Cagliari, C, 27, 6.0
DESSENA, Cagliari, C, 28, 6.0
DESSENA, Cagliari, C, 29, 6.0
DESSENA, Cagliari, C, 30, 6.0
DESSENA, Cagliari, C, 31, 6.0
DESSENA, Cagliari, C, 32, 6.0
DESSENA, Cagliari, C, 33, 6.0
DESSENA, Cagliari, C, 34, 6.0
DESSENA, Cagliari, C, 35, 6.0
DESSENA, Cagliari, C, 36, 6.0
DESSENA, Cagliari, C, 37, 6.0
DESSENA, Cagliari, C, 38, 6.0
DEZI, Parma, C, 1, 6.0
DEZI, Parma, C, 2, 6.0
DEZI, Parma, C, 3, 6.0
DEZI, Parma, C, 4, 6.0
DEZI, Parma, C, 5, 6.0
DEZI, Parma, C, 6, 6.0
DEZI, Parma, C, 7, 6.0
DEZI, Parma, C, 8, 6.0
DEZI, Parma, C, 9, 6.0
DEZI, Parma, C, 10, 6.0
DEZI, Parma, C, 11, 6.0
DEZI, Parma, C, 12, 6.0
DEZI, Parma, C, 13, 6.0
DEZI, Parma, C, 14, 6.0
DEZI, Parma, C, 15, 6.0
DEZI, Parma, C, 16, 6.0
DEZI, Parma, C, 17, 6.0
DEZI, Parma, C, 18, 6.0
DEZI, Parma, C, 19, 6.0
DEZI, Parma, C, 20, 6.0
DEZI, Parma, C, 21, 6.0
DEZI, Parma, C, 22, 6.0
DEZI, Parma, C, 23, 6.0
DEZI, Parma, C, 24, 6.0
DEZI, Parma, C, 25, 6.0
DEZI, Parma, C, 26, 6.0
DEZI, Parma, C, 27, 6.0
DEZI, Parma, C, 28, 6.0
DEZI, Parma, C, 29, 6.0
DEZI, Parma, C, 30, 6.0
DEZI, Parma, C, 31, 6.0
DEZI, Parma, C, 32, 6.0
DEZI, Parma, C, 33, 6.0
DEZI, Parma, C, 34, 6.0
DEZI, Parma, C, 35, 6.0
DEZI, Parma, C, 36, 6.0
DEZI, Parma, C, 37, 6.0
DEZI, Parma, C, 38, 6.5
DI GAUDIO, Parma, C, 1, 6.0
DI GAUDIO, Parma, C, 2, 6.0
DI GAUDIO, Parma, C, 3, 6.0
DI GAUDIO, Parma, C, 4, 6.0
DI GAUDIO, Parma, C, 5, 6.0
DI GAUDIO, Parma, C, 6, 5.5
DI GAUDIO, Parma, C, 7, 6.0
DI GAUDIO, Parma, C, 8, 6.0
DI GAUDIO, Parma, C, 9, 6.0
DI GAUDIO, Parma, C, 10, 5.5
DI GAUDIO, Parma, C, 11, 6.0
DI GAUDIO, Parma, C, 12, 6.0
DI GAUDIO, Parma, C, 13, 6.0
DI GAUDIO, Parma, C, 14, 6.0
DI GAUDIO, Parma, C, 15, 5.5
DI GAUDIO, Parma, C, 16, 6.0
DI GAUDIO, Parma, C, 17, 6.0
DI GAUDIO, Parma, C, 18, 6.0
DI GAUDIO, Parma, C, 19, 6.0
DI GAUDIO, Parma, C, 20, 6.0
DI GAUDIO, Parma, C, 21, 6.0
DI GAUDIO, Parma, C, 22, 6.0
DI GAUDIO, Parma, C, 23, 6.0
DI GAUDIO, Parma, C, 24, 6.0
DI GAUDIO, Parma, C, 25, 6.0
DI GAUDIO, Parma, C, 26, 6.0
DI GAUDIO, Parma, C, 27, 6.0
DI GAUDIO, Parma, C, 28, 6.0
DI GAUDIO, Parma, C, 29, 6.0
DI GAUDIO, Parma, C, 30, 6.0
DI GAUDIO, Parma, C, 31, 6.0
DI GAUDIO, Parma, C, 32, 6.0
DI GAUDIO, Parma, C, 33, 6.0
DI GAUDIO, Parma, C, 34, 6.0
DI GAUDIO, Parma, C, 35, 6.0
DI GAUDIO, Parma, C, 36, 6.0
DI GAUDIO, Parma, C, 37, 6.0
DI GAUDIO, Parma, C, 38, 6.0
DIAWARA, Napoli, C, 1, 6.0
DIAWARA, Napoli, C, 2, 6.5
DIAWARA, Napoli, C, 3, 4.5
DIAWARA, Napoli, C, 4, 6.0
DIAWARA, Napoli, C, 5, 6.0
